uid,group,day,hk_stepcount,hk_activeenergyburned,hk_appleexercisetime,hk_distancewalkingrunning,hk_workout_count,week
P41,control,-16,14958.014098417398,614.5050000000091,97.0,6.567171416,2,-2
P41,control,-15,11749.0,678.1490000000072,93.0,5.190203629749106,3,-2
P41,control,-14,7940.489849545946,361.1270000000002,62.0,3.452743359568014,1,-2
P41,control,-13,9645.0,610.1,90.0,4.190706122,2,-1
P41,control,-12,8331.0,661.7049999999961,116.0,3.596513789270144,2,-1
P41,control,-11,8874.0,493.2390000000016,75.0,3.855970871115825,1,-1
P41,control,-10,11950.200712017624,654.9476771666791,76.0,5.245209660154917,1,-1
P41,control,-9,12697.799287982376,548.6213228333232,97.0,5.722943398776352,3,-1
P41,control,-8,11279.915398812578,376.27400000000006,46.0,5.1768498862364725,2,-1
P41,control,-7,10378.0,348.95499999999987,31.0,4.565365402038812,1,-1
P41,control,-6,10837.59481082588,583.5990000000019,73.0,4.804253485298197,1,0
P41,control,-5,7722.0,380.4759999999992,57.0,3.4025262707938797,1,0
P41,control,-4,8246.0,543.8110000000016,79.0,5.778618560069637,2,0
P41,control,-3,12017.393340746505,510.6439999999986,87.0,5.261424631189533,2,0
P41,control,-2,10319.564418794727,416.4380000000141,59.0,4.597720971518312,1,0
P41,control,-1,7412.0,345.9089999999998,56.0,3.2425148883276003,2,0
P41,control,0,13735.0,712.3879999999999,83.0,6.155931543428388,1,0
P41,control,1,12082.454451821404,645.5020000000035,108.0,5.200295140510454,2,1
P41,control,2,9786.0,564.0589999999992,81.0,4.341365748228837,2,1
P41,control,3,6230.8494116474885,270.3259999999994,36.0,2.749372721194242,2,1
P41,control,4,13689.0,574.8380000000066,76.0,5.995083868929449,2,1
P41,control,5,11376.0,488.47973882087854,60.0,5.018545768815983,1,1
P41,control,6,7429.0,483.5932611791222,45.0,3.3213630933147877,1,1
P41,control,7,7130.0,297.0540596199532,13.0,3.114277515039342,0,1
P41,control,8,6120.0,305.8688355930281,17.0,2.788344772908279,0,2
P41,control,9,6406.0,260.4051047870187,22.0,2.873410567071371,0,2
P41,control,10,8069.0,423.3010000000006,56.0,3.565172784,2,2
P41,control,11,12599.0,810.0760000000043,164.0,5.622120683188651,3,2
P41,control,12,4506.061989505521,402.3839999999995,55.0,2.0304323579364385,1,2
P41,control,13,11214.0,718.1270000000076,150.0,5.153387779708525,3,2
P41,control,14,7941.0,447.41899999999913,46.0,3.537791692335944,2,2
P41,control,15,2987.837408843924,263.18999999999966,37.0,1.3459440579818551,1,3
P41,control,16,11250.0,694.7844427316844,91.0,5.030916550810721,1,3
P41,control,17,6960.0,257.17855726831544,9.0,2.9369594897280185,0,3
P41,control,18,8394.238608223153,246.4819999999997,25.0,3.465628242366657,2,3
P41,control,19,4245.0,420.7999999999964,80.0,1.91553327,1,3
P41,control,20,11614.0,613.684,104.0,5.283674108280492,3,3
P41,control,21,8518.0,391.44000000000005,52.0,3.6119980466429458,1,3
P41,control,22,7525.0,440.9309999999997,46.0,3.325185613097396,1,4
P41,control,23,9923.302002355937,500.5329999999984,62.0,4.324559396,1,4
P41,control,24,6955.0,511.2199999999975,70.0,3.0973634354131354,2,4
P41,control,25,12273.0,555.0120000000004,111.0,5.481083764928207,3,4
P41,control,26,9130.0,424.7690000000015,73.0,4.072975044503521,2,4
P41,control,27,10518.869124499868,448.59600000000177,79.0,4.69290709,1,4
P41,control,28,6734.0,286.213,22.0,3.071539458258808,0,4
P41,control,29,9490.0,514.2200000000059,109.0,4.167589557470689,2,5
P41,control,30,10167.396216464063,464.5080000000022,66.0,4.539872860423998,0,5
P41,control,31,89.0,,,0.046427056,0,5
P41,control,32,,,,,0,5
P41,control,33,,,,,0,5
P41,control,34,,,,,0,5
P41,control,35,,,,,0,5
P42,treatment,-89,3054.717359964776,316.66200000000003,5.0,1.283242968642706,0,-12
P42,treatment,-88,4814.0,376.9469999999999,2.0,1.9792238588456608,0,-12
P42,treatment,-87,1804.0,68.679,1.0,0.7126386409172379,0,-12
P42,treatment,-86,2057.0,,,0.8636197352093018,0,-12
P42,treatment,-85,1933.0,177.3829999999999,1.0,0.790269675,0,-12
P42,treatment,-84,3168.0,0.156,,1.1625843554313249,0,-12
P42,treatment,-83,4100.557280059583,366.4230000000003,13.0,1.6384620886425785,0,-11
P42,treatment,-82,2410.8136262278263,160.82199999999995,3.0,0.9974636823070292,0,-11
P42,treatment,-81,1880.567659895311,215.99100000000007,2.0,0.7772449790710174,0,-11
P42,treatment,-80,2858.858504464419,221.76517422233096,2.0,1.1954902670802543,0,-11
P42,treatment,-79,5428.870582962879,339.45482577766893,4.0,2.182798316918561,0,-11
P42,treatment,-78,647.2740261454912,101.24,1.0,0.2640822431276965,0,-11
P42,treatment,-77,585.0,163.75499999999994,,0.2413279382585286,0,-11
P42,treatment,-76,209.0,,,0.089315895,0,-10
P42,treatment,-75,1328.0,135.85399999999998,3.0,0.5512715751785148,0,-10
P42,treatment,-74,3363.0,280.2129999999999,4.0,1.3553380493120228,0,-10
P42,treatment,-73,2308.0,114.63400000000004,,0.9270797270974226,0,-10
P42,treatment,-72,4366.915600573881,236.5580000000001,3.0,1.7400869637510874,0,-10
P42,treatment,-71,1423.0,181.14800000000008,,0.5810256666769799,0,-10
P42,treatment,-70,5366.0,219.11300000000008,14.0,2.0920226825263923,0,-10
P42,treatment,-69,133.0,0.6890000000000001,,0.055688638,0,-9
P42,treatment,-68,2337.2773684984977,267.02499999999986,1.0,0.9741790072643288,0,-9
P42,treatment,-67,2007.3181335735376,229.9160000000001,2.0,0.8370217645227916,0,-9
P42,treatment,-66,2642.113958980439,293.88900000000007,1.0,1.1017757359722105,0,-9
P42,treatment,-65,2116.0,260.56500000000005,5.0,0.8712463748729622,0,-9
P42,treatment,-64,1127.0,195.2090000000001,,0.4639526591354759,0,-9
P42,treatment,-63,4104.0,277.6580000000001,8.0,1.6665002724312368,0,-9
P42,treatment,-62,3705.0,,,1.371632478548306,0,-8
P42,treatment,-61,2036.0,160.27700000000004,1.0,0.8181803759786282,0,-8
P42,treatment,-60,3737.451145063616,317.6668081,3.0,1.4951731221183993,0,-8
P42,treatment,-59,2582.0,192.3911918851058,1.0,1.0356697539707636,0,-8
P42,treatment,-58,1090.2803066370234,62.46400000000001,,0.4460925412475029,0,-8
P42,treatment,-57,2811.0,155.86500000000004,1.0,1.1543242884209362,0,-8
P42,treatment,-56,4072.645487845096,322.2190000000002,13.0,1.6640903462512038,0,-8
P42,treatment,-55,86.0,2.258,,0.034709795,0,-7
P42,treatment,-54,3349.0,337.7190000000001,,1.3878999332770097,0,-7
P42,treatment,-53,1757.0,212.4709999999999,2.0,0.7258563482042859,0,-7
P42,treatment,-52,508.0,87.77999999999997,,0.2112062914575188,0,-7
P42,treatment,-51,2764.0,214.5709999999999,,1.0918066898926986,0,-7
P42,treatment,-50,2139.3415376761645,213.0576419347373,,0.8959332733625007,0,-7
P42,treatment,-49,2087.6584623238355,216.3696134811423,1.0,0.8461237931647013,0,-7
P42,treatment,-48,4647.0,330.91174458412064,2.0,1.8850517972561536,0,-6
P42,treatment,-47,2865.9013409904856,131.51900000000003,5.0,1.1116926194215484,0,-6
P42,treatment,-46,4593.0,357.6749999999999,14.0,1.859263861559676,0,-6
P42,treatment,-45,2798.0,246.844,1.0,1.1245117314308772,0,-6
P42,treatment,-44,2576.0,266.509,2.0,1.0530161802712643,0,-6
P42,treatment,-43,3792.0,304.07300000000004,6.0,1.5587659391178377,0,-6
P42,treatment,-42,2983.0,37.194,,1.2093442677452533,0,-6
P42,treatment,-41,1798.0,130.87187485247006,10.0,0.744536747,0,-5
P42,treatment,-40,3247.0,285.26512514752966,4.0,1.3236167138234718,0,-5
P42,treatment,-39,1569.0,121.57200000000005,6.0,0.6209488409569391,0,-5
P42,treatment,-38,3573.0,339.58999999999986,7.0,1.477780541430613,0,-5
P42,treatment,-37,2791.0,247.78,1.0,1.1696917398241158,0,-5
P42,treatment,-36,3675.0,290.6710000000001,10.0,1.5024581091129388,0,-5
P42,treatment,-35,3287.6553000753725,247.44300000000004,4.0,1.347847518829673,0,-5
P42,treatment,-34,1932.0,118.869,,0.7560617074759953,0,-4
P42,treatment,-33,4351.0,348.456,6.0,1.7712855135744467,0,-4
P42,treatment,-32,3675.395434,197.98400000000004,1.0,1.4852727748559422,0,-4
P42,treatment,-31,3316.702742910373,264.895,11.0,1.3347809432060267,0,-4
P42,treatment,-30,6104.0,,,2.533301527716521,0,-4
P42,treatment,-29,1016.0,137.68400000000003,,0.4123511116889082,0,-4
P42,treatment,-28,1242.0,128.61523984547466,4.0,0.5116670511062615,0,-4
P42,treatment,-27,2177.0,124.15276015452534,2.0,0.8748422930373614,0,-3
P42,treatment,-26,3287.0,251.7909999999999,2.0,1.3510338230145578,0,-3
P42,treatment,-25,3418.0,80.57500000000003,,1.244572697419459,0,-3
P42,treatment,-24,152.0,,,0.05969513,0,-3
P42,treatment,-23,2335.083976546024,90.075,,0.8707027090865214,0,-3
P42,treatment,-22,4560.0,,,1.6727622577938173,0,-3
P42,treatment,-21,7305.0,393.03100000000137,34.0,2.963417755963441,1,-3
P42,treatment,-20,2275.0,,,0.785268706,0,-2
P42,treatment,-19,1234.0,144.47000000000003,1.0,0.526630833,0,-2
P42,treatment,-18,4786.322134665604,257.3017885354045,2.0,1.873662614209165,0,-2
P42,treatment,-17,3100.0665615127264,102.91121146459548,4.0,1.2361833616135702,0,-2
P42,treatment,-16,5893.0,,,2.4700050030597684,0,-2
P42,treatment,-15,6049.0,432.1770000000002,11.0,2.5450776996483517,0,-2
P42,treatment,-14,3555.0,280.2489999999999,2.0,1.5149914795892858,0,-2
P42,treatment,-13,4834.0,87.558,2.0,1.7421154372544465,0,-1
P42,treatment,-12,2166.103750567518,213.2381377087237,2.0,0.9038611582881348,0,-1
P42,treatment,-11,3175.0,267.73886229127623,10.0,1.356101912039316,0,-1
P42,treatment,-10,4735.419306040277,302.671,13.0,1.9141638578987503,0,-1
P42,treatment,-9,2804.0,225.814,5.0,1.1517977907486012,0,-1
P42,treatment,-8,5118.514066471911,355.3700000000001,17.0,2.084881878526424,0,-1
P42,treatment,-7,5219.0,423.14699999999993,15.0,2.156912378777823,0,-1
P42,treatment,-6,1075.0,,,0.4254528553246204,0,0
P42,treatment,-5,2585.0,213.36100000000005,7.0,1.0761546057696632,0,0
P42,treatment,-4,1002.0,186.5709999999999,,0.4339757378709538,0,0
P42,treatment,-3,2843.0,235.42800000000005,7.0,1.1695793083821564,0,0
P42,treatment,-2,2493.533022352046,288.0987650452179,2.0,1.0397143901338544,0,0
P42,treatment,-1,3285.0,322.34812243651726,3.0,1.4036944607674755,0,0
P42,treatment,0,3739.0,248.4321125182651,24.0,1.5111767198115793,0,0
P42,treatment,1,3753.0,298.67700000000025,2.0,1.5701201304830896,0,1
P42,treatment,2,4256.150497983441,407.5290000000005,38.0,1.7629790018464186,1,1
P42,treatment,3,4045.0,332.0870000000002,8.0,1.6871696674962842,0,1
P42,treatment,4,12585.0,665.2059999999993,96.0,5.963755327744227,1,1
P42,treatment,5,3137.689062694737,264.6019999999999,10.0,1.3008832875500584,0,1
P42,treatment,6,4633.502127868226,252.63500000000136,28.0,3.4620035496253947,1,1
P42,treatment,7,7019.798204,450.7539999999988,37.0,2.8386340789075923,1,1
P42,treatment,8,1533.6771817678325,218.75800000000012,10.0,0.6403014328320421,0,2
P42,treatment,9,3955.0,187.0490000000064,20.0,14.06820515608181,1,2
P42,treatment,10,4668.832301781682,383.4395649213788,26.0,1.9154280737814675,1,2
P42,treatment,11,4948.0,366.3864350786221,13.0,2.0601856377857657,0,2
P42,treatment,12,2057.0,217.667,6.0,0.8957650302692389,0,2
P42,treatment,13,2669.0,281.5659999999989,15.0,1.1367384975904196,1,2
P42,treatment,14,4571.0,404.92500000000007,9.0,1.9366974206688123,0,2
P42,treatment,15,5333.0,392.09164156412834,29.0,2.1676457799678883,1,3
P42,treatment,16,1924.0,66.71235843587617,3.0,0.7887026716817374,0,3
P42,treatment,17,1808.471377163081,214.60909104358512,1.0,0.7597951880438715,0,3
P42,treatment,18,7993.853882154885,498.4899089564019,28.0,3.682537464873445,2,3
P42,treatment,19,4252.0,309.3750000000001,11.0,1.7373486367887416,0,3
P42,treatment,20,6459.495523,410.2690000000001,6.0,2.645607855370857,0,3
P42,treatment,21,7115.0,516.2309999999953,34.0,7.176460525,1,3
P42,treatment,22,9887.548048278655,447.3063636617844,24.0,4.011277079757053,0,4
P42,treatment,23,6018.0,293.8306363,14.0,2.2650980215718115,0,4
P42,treatment,24,16168.176782444976,472.83000000000027,48.0,6.451119985232175,0,4
P42,treatment,25,4820.0,291.8100000000001,24.0,1.9873918466842235,0,4
P42,treatment,26,16200.761528820693,793.5929999999993,93.0,6.3783733746820825,0,4
P42,treatment,27,14410.0,668.5390000000006,62.0,5.669292146149464,0,4
P42,treatment,28,11103.366306183792,560.0260000000002,48.0,4.39731935228258,0,4
P42,treatment,29,2499.0,16.005999999999997,1.0,0.9767761806261612,0,5
P42,treatment,30,2285.0,,,0.873457351,0,5
P42,treatment,31,3028.0,,,1.1796297124804558,0,5
P42,treatment,32,3870.936164573384,86.76599999999999,1.0,1.5158432842391498,0,5
P42,treatment,33,6722.723318428282,323.83700000000005,19.0,2.555639866880129,0,5
P42,treatment,34,3826.0,7.387,,1.5624042669287463,0,5
P42,treatment,35,7438.921182053939,505.28099999999984,27.0,2.9816035680088904,0,5
P43,control,-88,2797.0,443.7280964190864,2.0,1.2084045337520375,0,-12
P43,control,-87,5635.0,506.712,3.0,2.460933699,0,-12
P43,control,-86,1410.0,359.94499999999994,1.0,0.6077693107716539,0,-12
P43,control,-85,1475.0,400.2879999999999,4.0,0.6478598312781013,0,-12
P43,control,-84,1821.0,327.0859999999999,1.0,0.7961412173800374,0,-12
P43,control,-83,1309.0,357.99500000000006,1.0,0.5716696394257419,0,-11
P43,control,-82,6075.0,535.2749169714147,4.0,2.7095800186111423,0,-11
P43,control,-81,2536.0,444.5970830285853,3.0,1.0930738530500392,0,-11
P43,control,-80,1500.0,329.04,3.0,0.6564702709859269,0,-11
P43,control,-79,1747.0,469.166,1.0,0.774487652,0,-11
P43,control,-78,1783.0,409.8909999999999,3.0,0.7970953211340825,0,-11
P43,control,-77,4610.0,435.2412132,8.0,2.0389594087905007,0,-11
P43,control,-76,2095.0,435.5667868,6.0,0.9269802077957976,0,-10
P43,control,-75,6773.0,499.8767460209563,5.0,3.017093670078693,0,-10
P43,control,-74,3311.0,465.6512539790439,2.0,1.4378595725690064,0,-10
P43,control,-73,5120.0,1127.3179999999986,80.0,2.2758407259469404,1,-10
P43,control,-72,3047.0,434.84400000000034,5.0,1.3219884958581174,0,-10
P43,control,-71,1701.8302838418135,356.4889999999999,3.0,0.7299693122565444,0,-10
P43,control,-70,5447.0,461.4338557103632,7.0,2.4442370266185054,0,-10
P43,control,-69,2207.682497,383.5921442896364,2.0,0.938149137,0,-9
P43,control,-68,5720.0,509.9310000000003,3.0,2.495570742524718,0,-9
P43,control,-67,2188.0,408.0169999999998,2.0,0.9246551520440736,0,-9
P43,control,-66,4716.0,481.093,2.0,2.0651390411154944,0,-9
P43,control,-65,2812.0,483.0080000000002,2.0,1.207230328856628,0,-9
P43,control,-64,1192.0,381.0499999999999,1.0,0.5162225879361491,0,-9
P43,control,-63,4990.0,459.5989999999998,5.0,2.219925043,0,-9
P43,control,-62,2417.0,395.42100000000016,2.0,1.0123893248732554,0,-8
P43,control,-61,4860.0,479.1679999999999,2.0,2.156389167862256,0,-8
P43,control,-60,2246.0,418.2680000000001,1.0,0.9499818753959896,0,-8
P43,control,-59,1442.0,390.5699999999998,1.0,0.6165650702962592,0,-8
P43,control,-58,1620.0,405.489,2.0,0.7252358558265853,0,-8
P43,control,-57,1662.0,349.4670000000001,1.0,0.7133789985414659,0,-8
P43,control,-56,1371.0,390.1200000000002,1.0,0.6147439658167057,0,-8
P43,control,-55,1477.0,301.75500000000005,2.0,0.6398429046439388,0,-7
P43,control,-54,4904.0,481.326,2.0,2.136042320991786,0,-7
P43,control,-53,2144.0,396.42,2.0,0.9313876625982408,0,-7
P43,control,-52,2454.0,430.40699999999936,5.0,1.0829718713433223,0,-7
P43,control,-51,1491.0,404.928,2.0,0.6693591951023924,0,-7
P43,control,-50,1536.0,357.31199999999995,1.0,0.6613772373573797,0,-7
P43,control,-49,748.0,270.3669999999999,,0.3161641507047922,0,-7
P43,control,-48,855.0,300.00500000000005,,0.3784409761647792,0,-6
P43,control,-47,1209.0,355.0890000000001,1.0,0.5266461584310274,0,-6
P43,control,-46,1681.0,458.1020000000004,2.0,0.7273416391521618,0,-6
P43,control,-45,5450.794245786799,1074.131999999976,79.0,2.370978612993634,1,-6
P43,control,-44,1701.0,407.0230000000002,5.0,0.7260864681005003,0,-6
P43,control,-43,1747.0,402.5629999999999,6.0,0.7583578970225918,0,-6
P43,control,-42,1466.0,336.42895014462846,,0.6334718405161633,0,-6
P43,control,-41,1277.0,334.76104985537137,,0.5687531851942718,0,-5
P43,control,-40,3881.0,465.3640000000002,3.0,1.7339198624413852,0,-5
P43,control,-39,2555.0,404.7540000000002,1.0,1.0880999318854667,0,-5
P43,control,-38,4917.0,469.6720000000002,1.0,2.169271065364726,0,-5
P43,control,-37,2564.0,421.90899999999976,2.0,1.1415309565479097,0,-5
P43,control,-36,1888.0,448.5610000000004,1.0,0.814690349,0,-5
P43,control,-35,5236.0,481.0489999999996,4.0,2.328928923765784,0,-5
P43,control,-34,2317.0,400.9090000000001,4.0,1.0107202712347816,0,-4
P43,control,-33,4853.0,502.02153010659663,1.0,2.1133810800312944,0,-4
P43,control,-32,2017.0,380.3584698934034,3.0,0.8502156092503297,0,-4
P43,control,-31,3948.0,411.5249999999999,2.0,1.7448417881078968,0,-4
P43,control,-30,1843.0,398.4770000000003,1.0,0.8030417497783944,0,-4
P43,control,-29,2998.409883010252,344.5830000000001,2.0,1.1917104650455428,0,-4
P43,control,-28,2782.7628330646025,441.3999999999996,5.0,1.1266488360654296,0,-4
P43,control,-27,1763.0,347.49819198158644,,0.7729033278952024,0,-3
P43,control,-26,4621.0,1067.5978080183938,80.0,2.057499779076526,1,-3
P43,control,-25,2819.0,435.8729999999999,5.0,1.2255257709615597,0,-3
P43,control,-24,2005.0,435.65600000000006,3.0,0.8660797414429734,0,-3
P43,control,-23,1829.0,457.03400000000033,3.0,0.8028586555105579,0,-3
P43,control,-22,2039.0,456.9282001470271,,0.9264281450358316,0,-3
P43,control,-21,1582.0,390.47579985297335,2.0,0.7099711917798703,0,-3
P43,control,-20,1892.0,370.5269999999992,,0.8197645726277955,0,-2
P43,control,-19,5160.0,491.3170000000001,2.0,2.2743848568140206,0,-2
P43,control,-18,2369.0,439.4219999999999,3.0,0.9937774535603516,0,-2
P43,control,-17,2207.0,413.4060000000004,2.0,0.963162519,0,-2
P43,control,-16,1903.0,466.5449999999995,1.0,0.8343933354346669,0,-2
P43,control,-15,3097.589529260268,452.3740000000002,1.0,1.3461893976296777,0,-2
P43,control,-14,5249.0,433.7780000000001,2.0,2.285859881883905,0,-2
P43,control,-13,2559.0,448.5580000000001,1.0,1.1143625762950815,0,-1
P43,control,-12,5122.0,481.87800000000016,2.0,2.2522528319387645,0,-1
P43,control,-11,2839.0,425.77600000000007,5.0,1.203876935041066,0,-1
P43,control,-10,2814.012010310976,466.194,4.0,1.2237287062647886,0,-1
P43,control,-9,3298.0,464.65899999999993,10.0,1.3636672225565338,0,-1
P43,control,-8,985.0,377.4269999999997,1.0,0.4255280627175008,0,-1
P43,control,-7,1425.0,367.8109999999997,1.0,0.644926993,0,-1
P43,control,-6,1164.0,282.5849999999999,,0.515969136,0,0
P43,control,-5,5466.0,525.2909999999996,4.0,2.407828949085183,0,0
P43,control,-4,2440.0,457.54100000000005,1.0,1.0458750056853423,0,0
P43,control,-3,5051.0,364.5279999999999,1.0,2.235266958,0,0
P43,control,-2,1889.916417441774,509.6717918196146,1.0,0.9134630457031392,0,0
P43,control,-1,1860.083582558226,411.5612081803701,2.0,0.8054510463426963,0,0
P43,control,0,322.0,70.49,,0.133989437,0,0
P43,control,1,2414.0,394.16399999999976,,1.0542133395816966,0,1
P43,control,2,2955.0,434.7809999999987,2.0,1.258323533959934,0,1
P43,control,3,2216.0,384.8169999999986,,0.9617359515747168,0,1
P43,control,4,6370.0,1110.8419536398028,102.0,2.829737358868418,1,1
P43,control,5,2301.0,448.65204636022816,2.0,1.019881894166148,0,1
P43,control,6,2143.0,417.34200000000016,,0.9035583158925204,0,1
P43,control,7,4966.0,1042.636999999987,70.0,2.178239459905996,1,1
P43,control,8,2269.0,384.2410273599514,1.0,0.9640965054477584,0,2
P43,control,9,7429.0,1534.187972640037,142.0,3.2783944494891024,1,2
P43,control,10,2416.0,421.9790000000002,2.0,1.0496305072508314,0,2
P43,control,11,1509.0,425.71,,0.6542675684531466,0,2
P43,control,12,2758.0,474.7200000000004,4.0,1.2350444603923398,0,2
P43,control,13,5387.240820339087,555.2755605834863,8.0,2.375368117578056,0,2
P43,control,14,21274.0,1293.913439416506,101.0,9.285515118992429,5,2
P43,control,15,1919.0,340.8710000000003,3.0,0.8312707823126566,0,3
P43,control,16,5413.0,1169.7130000000018,98.0,2.45982363,1,3
P43,control,17,2435.0,458.753,,1.0533719182040673,0,3
P43,control,18,2160.0,487.8089999999997,2.0,0.9571444339719336,0,3
P43,control,19,2570.0,427.1880000000002,3.0,1.143050661516779,0,3
P43,control,20,3019.0,542.2179999999997,2.0,1.384656035119179,0,3
P43,control,21,4997.0,1044.7280000000012,85.0,2.2387789894575088,1,3
P43,control,22,768.0,302.7420000000002,1.0,0.3381653726070823,0,4
P43,control,23,2631.0,407.414,1.0,1.1548510531047669,0,4
P43,control,24,2490.0,386.0560000000001,5.0,1.079350202259712,0,4
P43,control,25,5204.0,871.8040000000049,68.0,2.2782962727897447,1,4
P43,control,26,1924.0,461.204,2.0,0.8314318906767795,0,4
P43,control,27,2242.0,445.90400000000034,1.0,0.9645554432978342,0,4
P43,control,28,2741.0555294877886,367.3801276,6.0,1.1467449135650505,0,4
P43,control,29,831.7045771800043,379.4796793606678,1.0,0.3528668287016289,0,5
P43,control,30,2627.295422819996,596.6120899293802,1.0,1.160717334694175,0,5
P43,control,31,1540.0,432.2570742042647,1.0,0.6740218579005168,0,5
P43,control,32,5865.0,1028.3258854435464,85.0,2.615539772252909,1,5
P43,control,33,2762.0,465.8640511670003,3.0,1.220504668898774,0,5
P43,control,34,1995.0,386.2544130559596,,0.8891075279166406,0,5
P43,control,35,1882.0568188033392,328.86919609478696,,0.8066413043947845,0,5
P44,control,-88,7061.040470046162,669.4619999999999,14.0,3.160708705270972,0,-12
P44,control,-87,1982.0,253.3329999999999,5.0,0.9126760718748402,0,-12
P44,control,-86,811.0,,,0.4688024524345048,0,-12
P44,control,-85,10166.0,787.3500000000001,23.0,4.571013839362741,0,-12
P44,control,-84,3229.392777,300.372,7.0,1.4437112837939383,0,-12
P44,control,-83,5058.0,507.7585086673178,3.0,2.2447574886447503,0,-11
P44,control,-82,236.0,13.446491332682111,,0.1187298134313101,0,-11
P44,control,-81,2262.0,367.51600000000434,19.0,1.010435901058768,2,-11
P44,control,-80,1972.0,229.33400000000003,5.0,0.8960219715386617,0,-11
P44,control,-79,7410.482875924513,600.5209999999997,18.0,3.332331478544224,0,-11
P44,control,-78,10140.252492121364,746.5740000000008,11.0,4.562305074283105,0,-11
P44,control,-77,171.0,,,0.093157451,0,-11
P44,control,-76,5190.000000000001,445.7659999999997,28.0,2.400585274886181,1,-10
P44,control,-75,1246.0,,,0.7059490048946901,0,-10
P44,control,-74,2425.0,323.041,5.0,1.0971921992665803,0,-10
P44,control,-73,9476.0,680.8109999999998,15.0,4.272703911620009,0,-10
P44,control,-72,8339.0,708.3599999999997,14.0,3.7440503836656114,0,-10
P44,control,-71,119.0,5.785000000000002,,0.054045064,0,-10
P44,control,-70,2974.9595557432035,296.25199999999995,20.0,1.3601831189271183,0,-10
P44,control,-69,4662.0,446.8430000000005,31.0,2.2251354481627565,1,-9
P44,control,-68,8337.0,696.2199999999999,15.0,3.756420947867871,0,-9
P44,control,-67,10123.0,749.8929999999999,14.0,4.601816114319992,0,-9
P44,control,-66,779.0,,,0.4126824261445214,0,-9
P44,control,-65,1175.0,,,0.642532615,0,-9
P44,control,-64,9001.0,675.462,16.0,4.079688741,0,-9
P44,control,-63,135.0,,,0.077581827,0,-9
P44,control,-62,1475.5854281669076,269.0089999999999,2.0,0.6672004007082935,0,-8
P44,control,-61,159.0,0.057,,0.084244583,0,-8
P44,control,-60,2821.0,290.40999999999974,8.0,1.2901558067490315,0,-8
P44,control,-59,8753.0,729.1789999999997,35.0,3.9593708043393057,0,-8
P44,control,-58,5290.0,,,2.866839642580959,0,-8
P44,control,-57,1434.0,,,0.7936611184484291,0,-8
P44,control,-56,257.0,,,0.1457217613649861,0,-8
P44,control,-55,3133.235793012659,250.8889999999999,9.0,1.4056433124396992,0,-7
P44,control,-54,7788.0,645.2180000000002,21.0,3.4913701523634706,0,-7
P44,control,-53,3042.0,318.12000000000006,3.0,1.3848392164138603,0,-7
P44,control,-52,7875.0,657.859,11.0,3.553860556733237,0,-7
P44,control,-51,2004.0,219.07612539482216,4.0,0.95332127,0,-7
P44,control,-50,3638.0,330.83487460517784,7.0,1.651595498476462,0,-7
P44,control,-49,20618.0,1123.5320000000056,140.0,8.968264229,1,-7
P44,control,-48,18709.965336012392,1005.6441029087608,179.0,8.297665421642646,4,-6
P44,control,-47,4045.0,375.8929999999997,14.0,1.7498610021957477,0,-6
P44,control,-46,98.0,,,0.044932936,0,-6
P44,control,-45,215.0,,,0.097543427,0,-6
P44,control,-44,8748.833104508361,659.124,13.0,3.898809426696511,0,-6
P44,control,-43,8585.0,677.0540000000001,16.0,3.8445409458423625,0,-6
P44,control,-42,147.0,,,0.068373614,0,-6
P44,control,-41,1681.0,,,0.769512902,0,-5
P44,control,-40,8416.0,797.2240000000004,19.0,3.756806753,0,-5
P44,control,-39,8387.0,865.5790000000002,14.0,3.715151068294508,0,-5
P44,control,-38,472.0,,,0.2227112916136007,0,-5
P44,control,-37,1289.0,,,0.5727796847513474,0,-5
P44,control,-36,2056.0,337.68299999999994,3.0,0.9246137117919644,0,-5
P44,control,-35,7512.438810742791,668.9430000000012,40.0,3.433503230003229,1,-5
P44,control,-34,3471.0,225.4940000000014,23.0,1.611963735457446,1,-4
P44,control,-33,6309.0,395.4509999999999,44.0,2.863448186,1,-4
P44,control,-32,5962.0,723.1600000000001,18.0,2.602461048928268,0,-4
P44,control,-31,8720.0,630.5900000000019,54.0,4.078335277074569,1,-4
P44,control,-30,8387.0,613.416,57.0,3.930389966147374,1,-4
P44,control,-29,5720.0,688.2000000000004,14.0,2.496913228837744,0,-4
P44,control,-28,222.0,,,0.1131784737871325,0,-4
P44,control,-27,3866.0,414.495,8.0,1.7087220275633568,0,-3
P44,control,-26,10009.0,881.968,31.0,4.398904369796162,0,-3
P44,control,-25,9693.0,899.0659999999993,37.0,4.293590138147756,0,-3
P44,control,-24,176.0,,,0.083756152,0,-3
P44,control,-23,4461.0,534.4609999999997,12.0,1.9845098408006072,0,-3
P44,control,-22,2829.0,397.7150000000001,7.0,1.2583343284180626,0,-3
P44,control,-21,2425.0,312.57500000000005,5.0,1.1303132287806257,0,-3
P44,control,-20,1493.0,,,0.7041018501229366,0,-2
P44,control,-19,7947.0,805.6099999999996,24.0,3.506884845246079,0,-2
P44,control,-18,178.0,,,0.1004045343357717,0,-2
P44,control,-17,161.0,,,0.071325104,0,-2
P44,control,-16,9128.0,869.475,33.0,4.198195400526204,0,-2
P44,control,-15,2337.0,247.295,9.0,1.012070814236926,0,-2
